onset	duration	valence	arousal	flubber_frequency	flubber_amplitude
506006.8663466564	n/a				1.0
506006.877352527	n/a				1.0
506006.8887791812	n/a				1.0
506006.89965135703	n/a				1.0
506006.9107577237	n/a				1.0
506006.92177989363	n/a				1.0
506006.9328335624	n/a				1.0
506006.94392242975	n/a				1.0
506006.9551968898	n/a				1.0
506006.96614086285	n/a				1.0
506006.9773280264	n/a				1.0
506006.98849409074	n/a				1.0
506006.99962065666	n/a				1.0
506007.0106348269	n/a				1.0
506007.0218150907	n/a				1.0
506007.03272426507	n/a				1.0
506007.0438771299	n/a				1.0
506007.0549614975	n/a				1.0
506007.0661087625	n/a				1.0
506007.07719902985	n/a				1.0
506007.088523588	n/a				1.0
506007.09948376036	n/a				1.0
506007.1106445249	n/a				1.0
506007.1217202928	n/a				1.0
506007.13283025933	n/a				1.0
506007.14384372963	n/a				1.0
506007.1549705955	n/a				1.0
506007.1661090609	n/a				1.0
506007.1772607258	n/a				1.0
506007.18836169277	n/a				1.0
506007.19940066204	n/a				1.0
506007.2105379275	n/a				1.0
506007.2217467902	n/a				1.0
506007.2327456611	n/a				1.0
506007.24385662755	n/a				1.0
506007.25497319386	n/a				1.0
506007.266040662	n/a				1.0
506007.27709443076	n/a				1.0
506007.2883050934	n/a				1.0
506007.299310364	n/a				1.0
506007.31047212856	n/a				1.0
506007.32163299306	n/a				1.0
506007.33263746375	n/a				1.0
506007.34382282733	n/a				1.0
506007.3549253941	n/a				1.0
506007.3660049619	n/a				1.0
506007.37704123126	n/a				1.0
506007.38851438364	n/a				1.0
506007.39928456343	n/a				1.0
506007.4104504278	n/a				1.0
506007.42165769055	n/a				1.0
506007.43263206235	n/a				1.0
506007.4437627281	n/a				1.0
506007.4548401959	n/a				1.0
506007.4659169637	n/a				1.0
506007.4770917277	n/a				1.0
506007.48828129115	n/a				1.0
506007.4992920616	n/a				1.0
506007.5104484263	n/a				1.0
506007.5215521931	n/a				1.0
506007.53253246465	n/a				1.0
506007.54372282804	n/a				1.0
506007.5548439942	n/a				1.0
506007.5658459649	n/a				1.0
506007.5769445319	n/a				1.0
506007.588117096	n/a				1.0
506007.5993379582	n/a				1.0
506007.61049582285	n/a				1.0
506007.6214793943	n/a				1.0
506007.63257926126	n/a				1.0
506007.6437154268	n/a				1.0
506007.6547513962	n/a				1.0
506007.66588706174	n/a				1.0
506007.6771234234	n/a				1.0
506007.68817099236	n/a				1.0
506007.69916556333	n/a				1.0
506007.71038502565	n/a				1.0
506007.7213683971	n/a				1.0
506007.73249586293	n/a				1.0
506007.74363892816	n/a				1.0
506007.75469469687	n/a				1.0
506007.7659730568	n/a				1.0
506007.7768390329	n/a				1.0
506007.78797249845	n/a				1.0
506007.7991514623	n/a				1.0
506007.81047682045	n/a				1.0
506007.82134469645	n/a				1.0
506007.83246546256	n/a				1.0
506007.84359492833	n/a				1.0
506007.85463159776	n/a				1.0
506007.86583986046	n/a				1.0
506007.87690672866	n/a				1.0
506007.8880628934	n/a				1.0
506007.89906066435	n/a				1.0
506007.91016183124	n/a				1.0
506007.92132079584	n/a				1.0
506007.932361865	n/a				1.0
506007.94349803054	n/a				1.0
506007.9546468956	n/a				1.0
506007.96572016354	n/a				1.0
506007.9767842319	n/a				1.0
506007.98803689284	n/a				1.0
506007.99914565944	n/a				1.0
506008.01017092925	n/a				1.0
506008.0214277901	n/a				1.0
506008.0324430603	n/a				1.0
506008.04343713133	n/a				1.0
506008.054569897	n/a				1.0
506008.0658439571	n/a				1.0
506008.07668293425	n/a				1.0
506008.08799189306	n/a				1.0
506008.0990470617	n/a				1.0
506008.1102833233	n/a				1.0
506008.121210897	n/a				1.0
506008.13224686636	n/a				1.0
506008.14339973126	n/a				1.0
506008.15445919975	n/a				1.0
506008.16557996586	n/a				1.0
506008.1766966321	n/a				1.0
506008.1878701962	n/a				1.0
506008.1991086577	n/a				1.0
506008.21022072417	n/a				1.0
506008.2211983958	n/a				1.0
506008.2322287655	n/a				1.0
506008.2433937299	n/a				1.0
506008.2547085885	n/a				1.0
506008.26571145916	n/a				1.0
506008.2766062341	n/a				1.0
506008.28791069303	n/a				1.0
506008.2988915646	n/a				1.0
506008.3100495293	n/a				1.0
506008.32143798494	n/a				1.0
506008.33228946157	n/a				1.0
506008.3433666294	n/a				1.0
506008.354472996	n/a				1.0
506008.3655695632	n/a				1.0
506008.3770907136	n/a				1.0
506008.3877054995	n/a				1.0
506008.3990419572	n/a				1.0
506008.41019672196	n/a				1.0
506008.42124609085	n/a				1.0
506008.4323775566	n/a				1.0
506008.44337322755	n/a				1.0
506008.4543594989	n/a				1.0
506008.4654384667	n/a				1.0
506008.4765736322	n/a				1.0
506008.4876914984	n/a				1.0
506008.49891136074	n/a				1.0
506008.510001328	n/a				1.0
506008.52113999345	n/a				1.0
506008.5322286608	n/a				1.0
506008.54317673366	n/a				1.0
506008.5542957998	n/a				1.0
506008.5653940668	n/a				1.0
506008.5765444318	n/a				1.0
506008.5878015926	n/a				1.0
506008.5987956637	n/a				1.0
506008.609962328	n/a				1.0
506008.6209878978	n/a				1.0
506008.63205056614	n/a				1.0
506008.6431840318	n/a				1.0
506008.65429069847	n/a				1.0
506008.665376166	n/a				1.0
506008.67647283303	n/a				1.0
506008.68772019417	n/a				1.0
506008.69865616754	n/a				1.0
506008.70987162995	n/a				1.0
506008.7209949959	n/a				1.0
506008.73199116695	n/a				1.0
506008.74315273145	n/a				1.0
506008.75420530024	n/a				1.0
506008.7654018634	n/a				1.0
506008.77668932296	n/a				1.0
506008.78771339287	n/a				1.0
506008.7986789651	n/a				1.0
506008.80999712343	n/a				1.0
506008.82094819617	n/a				1.0
506008.83197586593	n/a				1.0
506008.84322102723	n/a				1.0
506008.8541684001	n/a				1.0
506008.865244468	n/a				1.0
506008.87637563364	n/a				1.0
506008.88750689937	n/a				1.0
506008.89859236684	n/a				1.0
506008.90985302755	n/a				1.0
506008.92095869425	n/a				1.0
506008.93206426094	n/a				1.0
506008.9430862309	n/a				1.0
506008.9542096969	n/a				1.0
506008.96531676356	n/a				1.0
506008.9763549329	n/a				1.0
506008.98750459787	n/a				1.0
506008.9989616509	n/a				1.0
506009.0097624295	n/a				1.0
506009.02080909844	n/a				1.0
506009.0319088654	n/a				1.0
506009.04312382784	n/a				1.0
506009.0541569974	n/a				1.0
506009.0652728637	n/a				1.0
506009.0763683308	n/a				1.0
506009.0874022003	n/a				1.0
506009.0986073631	n/a				1.0
506009.10964393255	n/a				1.0
506009.1214687712	n/a				1.0
506009.1320347589	n/a				1.0
506009.1429900315	n/a				1.0
506009.15418019495	n/a				1.0
506009.1651836656	n/a				1.0
506009.1763387304	n/a				1.0
506009.1873699	n/a				1.0
506009.1984656671	n/a				1.0
506009.2096300315	n/a				1.0
506009.22079379595	n/a				1.0
506009.231787467	n/a				1.0
506009.2428947337	n/a				1.0
506009.25397730124	n/a				1.0
506009.26515236526	n/a				1.0
506009.27630992996	n/a				1.0
506009.28740279714	n/a				1.0
506009.29859926034	n/a				1.0
506009.30993181816	n/a				1.0
506009.3207078977	n/a				1.0
506009.3319039609	n/a				1.0
506009.3428589335	n/a				1.0
506009.35396340024	n/a				1.0
506009.36507366673	n/a				1.0
506009.37613593513	n/a				1.0
506009.3872605011	n/a				1.0
506009.3984284654	n/a				1.0
506009.40962012875	n/a				1.0
506009.42060909997	n/a				1.0
506009.4317296661	n/a				1.0
506009.442857532	n/a				1.0
506009.4538483032	n/a				1.0
506009.46499626816	n/a				1.0
506009.47650161927	n/a				1.0
506009.4873025979	n/a				1.0
506009.49823457137	n/a				1.0
506009.5095927282	n/a				1.0
506009.5206078985	n/a				1.0
506009.5317157651	n/a				1.0
506009.54271023616	n/a				1.0
506009.553914299	n/a				1.0
506009.56505716423	n/a				1.0
506009.576032336	n/a				1.0
506009.58726489777	n/a				1.0
506009.5983730644	n/a				1.0
506009.6096954227	n/a				1.0
506009.6204867016	n/a				1.0
506009.63163366675	n/a				1.0
506009.6427188342	n/a				1.0
506009.6539424963	n/a				1.0
506009.6649565666	n/a				1.0
506009.6760411341	n/a				1.0
506009.6871064024	n/a				1.0
506009.6983191649	n/a				1.0
506009.7093792334	n/a				1.0
506009.72048590006	n/a				1.0
506009.731612066	n/a				1.0
506009.7427764304	n/a				1.0
506009.753730703	n/a				1.0
506009.76484616933	n/a				1.0
506009.77602833306	n/a				1.0
506009.78713489976	n/a				1.0
506009.79830106406	n/a				1.0
506009.80948962754	n/a				1.0
506009.8204434001	n/a				1.0
506009.83150236873	n/a				1.0
506009.8426634333	n/a				1.0
506009.8537377012	n/a				1.0
506009.86491996486	n/a				1.0
506009.87607012986	n/a				1.0
506009.88710909913	n/a				1.0
506009.8981390688	n/a				1.0
506009.90935043135	n/a				1.0
506009.9204485984	n/a				1.0
506009.9315909637	n/a				1.0
506009.94261533354	n/a				1.0
506009.9537038009	n/a				1.0
506009.9647592696	n/a				1.0
506009.9759878315	n/a				1.0
506009.98702540086	n/a				1.0
506009.99806837	n/a				1.0
506010.00938622846	n/a				1.0
506010.0203595003	n/a				1.0
506010.0314280684	n/a				1.0
506010.04260353243	n/a				1.0
506010.05383849406	n/a				1.0
506010.0647650678	n/a				1.0
506010.075857335	n/a				1.0
506010.0868988042	n/a				1.0
506010.09803566965	n/a				1.0
506010.1092120336	n/a				1.0
506010.1203290999	n/a				1.0
506010.1314741651	n/a				1.0
506010.14264552924	n/a				1.0
506010.1537000979	n/a				1.0
506010.16477726575	n/a				1.0
506010.1760761249	n/a				1.0
506010.1869289015	n/a				1.0
506010.19805806724	n/a				1.0
506010.2092361311	n/a				1.0
506010.2203613971	n/a				1.0
506010.23144236475	n/a				1.0
506010.24250913295	n/a				1.0
506010.2535730013	n/a				1.0
506010.26468066795	n/a				1.0
506010.27577603504	n/a				1.0
506010.28702789603	n/a				1.0
506010.29809256434	n/a				1.0
506010.30908243556	n/a				1.0
506010.3202456	n/a				1.0
506010.33158955746	n/a				1.0
506010.342416135	n/a				1.0
506010.3535367012	n/a				1.0
506010.36462696845	n/a				1.0
506010.3757492345	n/a				1.0
506010.38682880223	n/a				1.0
506010.3979423686	n/a				1.0
506010.40924262773	n/a				1.0
506010.42017880105	n/a				1.0
506010.4313976634	n/a				1.0
506010.4424183334	n/a				1.0
506010.45350420085	n/a				1.0
506010.464573169	n/a				1.0
506010.475721434	n/a				1.0
506010.4869106974	n/a				1.0
506010.4978778696	n/a				1.0
506010.5089858362	n/a				1.0
506010.5202896952	n/a				1.0
506010.53116557084	n/a				1.0
506010.54232453543	n/a				1.0
506010.5533962035	n/a				1.0
506010.564456372	n/a				1.0
506010.5756409356	n/a				1.0
506010.586855398	n/a				1.0
506010.5978687684	n/a				1.0
506010.60905183206	n/a				1.0
506010.6201457992	n/a				1.0
506010.6311480699	n/a				1.0
506010.642295935	n/a				1.0
506010.65349669795	n/a				1.0
506010.6644961688	n/a				1.0
506010.67565703334	n/a				1.0
506010.6867756996	n/a				1.0
506010.69776777073	n/a				1.0
506010.708960734	n/a				1.0
506010.7200998994	n/a				1.0
506010.7311551681	n/a				1.0
506010.74223033595	n/a				1.0
506010.75332410313	n/a				1.0
506010.76443436963	n/a				1.0
506010.7755954342	n/a				1.0
506010.78667490196	n/a				1.0
506010.79802335915	n/a				1.0
506010.8089651323	n/a				1.0
506010.8199689029	n/a				1.0
506010.8311061684	n/a				1.0
506010.8423829285	n/a				1.0
506010.85321980563	n/a				1.0
506010.86495354783	n/a				1.0
506010.87569032895	n/a				1.0
506010.88654570543	n/a				1.0
506010.8978613639	n/a				1.0
506010.90889483347	n/a				1.0
506010.919951802	n/a				1.0
506010.9311296659	n/a				1.0
506010.94232672907	n/a				1.0
506010.95326870214	n/a				1.0
506010.96431687113	n/a				1.0
506010.9755238338	n/a				1.0
506010.9866057015	n/a				1.0
506010.99781076435	n/a				1.0
506011.009045826	n/a				1.0
506011.01984300476	n/a				1.0
506011.03114746365	n/a				1.0
506011.0421214355	n/a				1.0
506011.0531409056	n/a				1.0
506011.0646396569	n/a				1.0
506011.0754832339	n/a				1.0
506011.0864599056	n/a				1.0
506011.0976634685	n/a				1.0
506011.10888263077	n/a				1.0
506011.11984060326	n/a				1.0
506011.13102776674	n/a				1.0
506011.1420723358	n/a				1.0
506011.1531855023	n/a				1.0
506011.1642756696	n/a				1.0
506011.1753445377	n/a				1.0
506011.1864587041	n/a				1.0
506011.1977341642	n/a				1.0
506011.20886243	n/a				1.0
506011.21983770176	n/a				1.0
506011.2310265652	n/a				1.0
506011.2419793379	n/a				1.0
506011.25312230317	n/a				1.0
506011.2641919713	n/a				1.0
506011.27642909385	n/a				1.0
506011.2865379994	n/a				1.0
506011.29760686756	n/a				1.0
506011.3086980348	n/a				1.0
506011.3197993017	n/a				1.0
506011.3309283675	n/a				1.0
506011.3419079391	n/a				1.0
506011.35303600493	n/a				1.0
506011.3641297721	n/a				1.0
506011.3752713374	n/a				1.0
506011.38642970205	n/a				1.0
506011.39749917015	n/a				1.0
506011.4089124249	n/a				1.0
506011.41982649907	n/a				1.0
506011.4308066707	n/a				1.0
506011.44186463923	n/a				1.0
506011.4530239038	n/a				1.0
506011.4641459699	n/a				1.0
506011.4751877391	n/a				1.0
506011.4863678029	n/a				1.0
506011.49736837373	n/a				1.0
506011.50856703677	n/a				1.0
506011.51970800216	n/a				1.0
506011.5308556672	n/a				1.0
506011.5419940326	n/a				1.0
506011.5529720043	n/a				1.0
506011.56414146855	n/a				1.0
506011.57523963554	n/a				1.0
506011.58637990087	n/a				1.0
506011.5974132704	n/a				1.0
506011.6087000301	n/a				1.0
506011.61961730407	n/a				1.0
506011.63076786906	n/a				1.0
506011.64177313965	n/a				1.0
506011.65288250626	n/a				1.0
506011.6639889729	n/a				1.0
506011.6751193387	n/a				1.0
506011.68624130473	n/a				1.0
506011.6974017693	n/a				1.0
506011.7084640376	n/a				1.0
506011.71955980477	n/a				1.0
506011.7308598639	n/a				1.0
506011.7417890375	n/a				1.0
506011.7528852045	n/a				1.0
506011.76398797135	n/a				1.0
506011.77510693757	n/a				1.0
506011.78620030475	n/a				1.0
506011.79723097436	n/a				1.0
506011.8084912351	n/a				1.0
506011.81939650956	n/a				1.0
506011.8305913728	n/a				1.0
506011.8416870399	n/a				1.0
506011.8528032062	n/a				1.0
506011.8639208724	n/a				1.0
506011.87518703286	n/a				1.0
506011.8862274021	n/a				1.0
506011.8971933743	n/a				1.0
506011.90841733635	n/a				1.0
506011.9195576017	n/a				1.0
506011.93071236653	n/a				1.0
506011.941720637	n/a				1.0
506011.9527620062	n/a				1.0
506011.9639237707	n/a				1.0
506011.9749793394	n/a				1.0
506011.98615700327	n/a				1.0
506011.9971983725	n/a				1.0
506012.0083819362	n/a				1.0
506012.01937760715	n/a				1.0
506012.03061936854	n/a				1.0
506012.04187862924	n/a				1.0
506012.05272010627	n/a				1.0
506012.0639678674	n/a				1.0
506012.07498993736	n/a				1.0
506012.0860907043	n/a				1.0
506012.097119074	n/a				1.0
506012.10827443877	n/a				1.0
506012.1193251076	n/a				1.0
506012.1305123712	n/a				1.0
506012.1415227415	n/a				1.0
506012.15269850555	n/a				1.0
506012.16389156884	n/a				1.0
506012.17490833905	n/a				1.0
506012.1860545041	n/a				1.0
506012.19712187233	n/a				1.0
506012.2087311194	n/a				1.0
506012.22169191367	n/a				1.0
506012.2308551562	n/a				1.0
506012.24116865377	n/a				1.0
506012.25215092534	n/a				1.0
506012.2634206856	n/a				1.0
506012.27452855225	n/a				1.0
506012.28551812354	n/a				1.0
506012.2966009911	n/a				1.0
506012.3078642516	n/a				1.0
506012.31885312294	n/a				1.0
506012.3298587935	n/a				1.0
506012.34102535783	n/a				1.0
506012.35202532867	n/a				1.0
506012.3632413911	n/a				1.0
506012.37431455904	n/a				1.0
506012.3854820233	n/a				1.0
506012.3965294923	n/a				1.0
506012.40785155055	n/a				1.0
506012.4187414257	n/a				1.0
506012.4299773873	n/a				1.0
506012.4409934575	n/a				1.0
506012.4520606257	n/a				1.0
506012.46311929426	n/a				1.0
506012.47431135754	n/a				1.0
506012.485397825	n/a				1.0
506012.49652949075	n/a				1.0
506012.50776425237	n/a				1.0
506012.51870922535	n/a				1.0
506012.53002528386	n/a				1.0
506012.5407007673	n/a				1.0
506012.55196242797	n/a				1.0
506012.56316299096	n/a				1.0
506012.5740998642	n/a				1.0
506012.58531372674	n/a				1.0
506012.5965476884	n/a				1.0
506012.60789314576	n/a				1.0
506012.6189830131	n/a				1.0
506012.6302745725	n/a				1.0
506012.6414731356	n/a				1.0
506012.6527208968	n/a				1.0
506012.6638871611	n/a				1.0
506012.67492103064	n/a				1.0
506012.6860665958	n/a				1.0
506012.6971000653	n/a				1.0
506012.70858711714	n/a				1.0
506012.71937879606	n/a				1.0
506012.730325469	n/a				1.0
506012.74144753505	n/a				1.0
506012.7524289066	n/a				1.0
506012.7635376732	n/a				1.0
506012.7746014415	n/a				1.0
506012.78575100657	n/a				1.0
506012.7968521734	n/a				1.0
506012.80805953615	n/a				1.0
506012.8190310081	n/a				1.0
506012.83020797203	n/a				1.0
506012.8413813361	n/a				1.0
506012.8523546079	n/a				1.0
506012.8634641745	n/a				1.0
506012.87467043725	n/a				1.0
506012.8857075067	n/a				1.0
506012.89680317376	n/a				1.0
506012.9080000369	n/a				1.0
506012.91907300486	n/a				1.0
506012.93022886966	n/a				1.0
506012.9412618391	n/a				1.0
506012.95247420174	n/a				1.0
506012.9635116711	n/a				1.0
506012.97456483985	n/a				1.0
506012.9857377039	n/a				1.0
506012.9968199715	n/a				1.0
506013.0079549371	n/a				1.0
506013.01901740546	n/a				1.0
506013.0300271759	n/a				1.0
506013.04136643355	n/a				1.0
506013.05229930696	n/a				1.0
506013.0634623714	n/a				1.0
506013.07454963884	n/a				1.0
506013.085720503	n/a				1.0
506013.09668867505	n/a				1.0
506013.10785853927	n/a				1.0
506013.11896660586	n/a				1.0
506013.1301662689	n/a				1.0
506013.14110044227	n/a				1.0
506013.152259207	n/a				1.0
506013.16344967036	n/a				1.0
506013.1744072428	n/a				1.0
506013.1855960063	n/a				1.0
506013.19668707356	n/a				1.0
506013.20782393904	n/a				1.0
506013.2189515049	n/a				1.0
506013.23004377214	n/a				1.0
506013.241094541	n/a				1.0
506013.2521545095	n/a				1.0
506013.2633437729	n/a				1.0
506013.27478952636	n/a				1.0
506013.28550150845	n/a				1.0
506013.29662537435	n/a				1.0
506013.3077968385	n/a				1.0
506013.3189233044	n/a				1.0
506013.33005297015	n/a				1.0
506013.3410397415	n/a				1.0
506013.35220750584	n/a				1.0
506013.3633599707	n/a				1.0
506013.3744097396	n/a				1.0
506013.3855580046	n/a				1.0
506013.3965882743	n/a				1.0
506013.4076269436	n/a				1.0
506013.4189298026	n/a				1.0
506013.42985377635	n/a				1.0
506013.4409646429	n/a				1.0
506013.45204251073	n/a				1.0
506013.4631714765	n/a				1.0
506013.4742655436	n/a				1.0
506013.48548450595	n/a				1.0
506013.49656927347	n/a				1.0
506013.50765714084	n/a				1.0
506013.5188330048	n/a				1.0
506013.5300139685	n/a				1.0
506013.5409824406	n/a				1.0
506013.5521699042	n/a				1.0
506013.5632846705	n/a				1.0
506013.57426584203	n/a				1.0
506013.5858852887	n/a				1.0
506013.5965859712	n/a				1.0
506013.6076321402	n/a				1.0
506013.6187398069	n/a				1.0
506013.62985247327	n/a				1.0
506013.6409794392	n/a				1.0
506013.65210560506	n/a				1.0
506013.6630405785	n/a				1.0
506013.67426364054	n/a				1.0
506013.68541910534	n/a				1.0
506013.6964950732	n/a				1.0
506013.70755594166	n/a				1.0
506013.7186827075	n/a				1.0
506013.7299441681	n/a				1.0
506013.74081754393	n/a				1.0
506013.7519636091	n/a				1.0
506013.76299697853	n/a				1.0
506013.7740705465	n/a				1.0
506013.78532760736	n/a				1.0
506013.79639417556	n/a				1.0
506013.80751294177	n/a				1.0
506013.8187116048	n/a				1.0
506013.82982657116	n/a				1.0
506013.8408095427	n/a				1.0
506013.85203150485	n/a				1.0
506013.86312977184	n/a				1.0
506013.87419774	n/a				1.0
506013.88528090756	n/a				1.0
506013.8963637752	n/a				1.0
506013.907389645	n/a				1.0
506013.9186042074	n/a				1.0
506013.9297958708	n/a				1.0
506013.9408196407	n/a				1.0
506013.9519642059	n/a				1.0
506013.9629402776	n/a				1.0
506013.97402934503	n/a				1.0
506013.9852022091	n/a				1.0
506013.9964420706	n/a				1.0
506014.0075478373	n/a				1.0
506014.0188189975	n/a				1.0
506014.02967877383	n/a				1.0
506014.040744542	n/a				1.0
506014.0519571046	n/a				1.0
506014.0629762747	n/a				1.0
506014.07404624275	n/a				1.0
506014.08514950954	n/a				1.0
506014.0963047743	n/a				1.0
506014.1073214445	n/a				1.0
506014.1185017083	n/a				1.0
506014.1297511694	n/a				1.0
506014.14071654156	n/a				1.0
506014.1518064089	n/a				1.0
506014.1629099757	n/a				1.0
506014.1739843436	n/a				1.0
506014.18516780727	n/a				1.0
506014.19626117445	n/a				1.0
506014.207830823	n/a				1.0
506014.21851440624	n/a				1.0
506014.22956907493	n/a				1.0
